id,item,open,high,low,close,up_or_down,version_date,mapping,date_number,year_number,month_number,day_number,refresh_date
17721,Au9999,263.6,263.6,260.48,260.65,-2.95,2010-07-19,-1.0,719,2010,7,19,2023-01-24 16:54:24
17729,Au9999,259.9,260.0,258.2,259.0,-1.65,2010-07-20,-1.0,720,2010,7,20,2023-01-24 16:54:24
17735,Au9999,260.0,261.0,259.0,260.0,1.0,2010-07-21,1.0,721,2010,7,21,2023-01-24 16:54:24
17741,Au9999,260.99,261.0,258.8,259.02,-0.98,2010-07-22,-1.0,722,2010,7,22,2023-01-24 16:54:24
17749,Au9999,260.5,261.8,259.5,261.73,2.71,2010-07-23,1.0,723,2010,7,23,2023-01-24 16:54:24
17754,Au9999,261.73,261.73,260.51,261.2,-0.53,2010-07-26,-1.0,726,2010,7,26,2023-01-24 16:54:24
17761,Au9999,261.85,261.85,258.99,259.5,-1.7,2010-07-27,-1.0,727,2010,7,27,2023-01-24 16:54:24
17769,Au9999,272.33,272.33,268.55,271.44,1.44,2010-06-30,1.0,630,2010,6,30,2023-01-24 16:54:24
17775,Au9999,269.2,272.0,269.2,270.52,-0.92,2010-07-01,-1.0,701,2010,7,1,2023-01-24 16:54:24
17781,Au9999,271.19,271.19,262.96,263.82,-6.7,2010-07-02,-1.0,702,2010,7,2,2023-01-24 16:54:24
17789,Au9999,272.5,272.5,264.0,264.71,0.89,2010-07-05,1.0,705,2010,7,5,2023-01-24 16:54:24
17796,Au9999,265.0,265.0,262.95,263.86,-0.85,2010-07-06,-1.0,706,2010,7,6,2023-01-24 16:54:24
17803,Au9999,263.9,263.9,259.2,260.13,-3.73,2010-07-07,-1.0,707,2010,7,7,2023-01-24 16:54:24
17810,Au9999,261.5,263.6,260.5,263.18,3.05,2010-07-08,1.0,708,2010,7,8,2023-01-24 16:54:24
17815,Au9999,263.5,263.5,260.0,261.83,-1.35,2010-07-09,-1.0,709,2010,7,9,2023-01-24 16:54:24
17821,Au9999,263.61,263.9,263.3,263.3,1.47,2010-07-12,1.0,712,2010,7,12,2023-01-24 16:54:24
17828,Au9999,263.2,263.8,261.2,261.88,-1.42,2010-07-13,-1.0,713,2010,7,13,2023-01-24 16:54:24
17834,Au9999,394.02,396.0,394.02,396.0,-0.69,2020-11-11,-1.0,1111,2020,11,11,2023-01-24 16:54:24
17847,Au9999,395.2,395.4,392.2,394.39,-1.61,2020-11-12,-1.0,1112,2020,11,12,2023-01-24 16:54:24
17861,Au9999,394.99,396.5,393.9,395.93,1.54,2020-11-13,1.0,1113,2020,11,13,2023-01-24 16:54:24
17874,Au9999,396.38,398.5,395.25,396.01,0.08,2020-11-16,1.0,1116,2020,11,16,2023-01-24 16:54:24
17887,Au9999,392.58,396.8,391.58,395.8,-0.21,2020-11-17,-1.0,1117,2020,11,17,2023-01-24 16:54:24
17900,Au9999,394.68,396.27,392.4,393.72,-2.08,2020-11-18,-1.0,1118,2020,11,18,2023-01-24 16:54:24
17912,Au9999,392.0,394.2,390.23,391.5,-2.22,2020-11-19,-1.0,1119,2020,11,19,2023-01-24 16:54:24
17925,Au9999,390.06,392.9,390.05,392.1,0.6,2020-11-20,1.0,1120,2020,11,20,2023-01-24 16:54:24
17938,Au9999,395.0,395.0,391.0,391.65,-0.45,2020-11-23,-1.0,1123,2020,11,23,2023-01-24 16:54:24
17951,Au9999,390.9,391.89,381.51,383.36,-8.29,2020-11-24,-1.0,1124,2020,11,24,2023-01-24 16:54:24
17964,Au9999,270.5,270.5,267.8,268.92,-0.7,2010-06-11,-1.0,611,2010,6,11,2023-01-24 16:54:24
17970,Au9999,273.0,273.0,270.7,271.3,2.38,2010-06-17,1.0,617,2010,6,17,2023-01-24 16:54:24
17976,Au9999,274.0,274.0,272.5,272.97,1.67,2010-06-18,1.0,618,2010,6,18,2023-01-24 16:54:24
17984,Au9999,276.99,276.99,274.56,276.09,3.12,2010-06-21,1.0,621,2010,6,21,2023-01-24 16:54:24
17991,Au9999,276.09,276.09,270.8,271.54,-4.55,2010-06-22,-1.0,622,2010,6,22,2023-01-24 16:54:24
17998,Au9999,272.0,272.3,271.3,272.3,0.76,2010-06-23,1.0,623,2010,6,23,2023-01-24 16:54:24
18007,Au9999,273.0,273.0,269.5,270.14,-2.16,2010-06-24,-1.0,624,2010,6,24,2023-01-24 16:54:24
18015,Au9999,272.0,272.87,270.1,272.19,2.05,2010-06-25,1.0,625,2010,6,25,2023-01-24 16:54:24
18022,Au9999,275.0,275.0,273.68,273.93,1.74,2010-06-28,1.0,628,2010,6,28,2023-01-24 16:54:24
18028,Au9999,275.0,275.05,269.99,270.0,-3.93,2010-06-29,-1.0,629,2010,6,29,2023-01-24 16:54:24
18035,Au9999,267.0,267.0,265.3,266.64,0.58,2010-05-28,1.0,528,2010,5,28,2023-01-24 16:54:24
18041,Au9999,266.98,266.98,265.9,266.01,-0.63,2010-05-31,-1.0,531,2010,5,31,2023-01-24 16:54:24
18048,Au9999,267.7,268.5,266.34,267.69,1.68,2010-06-01,1.0,601,2010,6,1,2023-01-24 16:54:24
18055,Au9999,270.9,270.9,268.5,268.5,0.81,2010-06-02,1.0,602,2010,6,2,2023-01-24 16:54:24
18063,Au9999,269.0,269.0,267.0,268.87,0.37,2010-06-03,1.0,603,2010,6,3,2023-01-24 16:54:24
18071,Au9999,267.5,268.15,264.2,264.66,-4.21,2010-06-04,-1.0,604,2010,6,4,2023-01-24 16:54:24
18077,Au9999,267.0,267.99,266.9,267.21,2.55,2010-06-07,1.0,607,2010,6,7,2023-01-24 16:54:24
18084,Au9999,268.0,272.54,266.4,272.28,5.07,2010-06-08,1.0,608,2010,6,8,2023-01-24 16:54:24
18092,Au9999,274.0,274.0,271.35,271.35,-0.93,2010-06-09,-1.0,609,2010,6,9,2023-01-24 16:54:24
18099,Au9999,274.0,274.0,270.0,271.54,-0.26,2010-05-14,-1.0,514,2010,5,14,2023-01-24 16:54:24
18105,Au9999,272.0,272.0,266.66,266.79,-5.04,2010-05-18,-1.0,518,2010,5,18,2023-01-24 16:54:24
18112,Au9999,269.2,269.2,265.9,266.7,-0.09,2010-05-19,-1.0,519,2010,5,19,2023-01-24 16:54:24
18119,Au9999,266.99,266.99,260.0,261.24,-5.46,2010-05-20,-1.0,520,2010,5,20,2023-01-24 16:54:24
18127,Au9999,261.24,262.0,257.0,259.8,-1.44,2010-05-21,-1.0,521,2010,5,21,2023-01-24 16:54:24
18134,Au9999,262.89,262.89,260.01,261.89,2.09,2010-05-24,1.0,524,2010,5,24,2023-01-24 16:54:24
18141,Au9999,261.89,262.89,261.01,261.29,-0.6,2010-05-25,-1.0,525,2010,5,25,2023-01-24 16:54:24
18148,Au9999,263.5,265.2,262.4,265.2,3.91,2010-05-26,1.0,526,2010,5,26,2023-01-24 16:54:24
18156,Au9999,266.5,267.4,265.61,266.06,0.86,2010-05-27,1.0,527,2010,5,27,2023-01-24 16:54:24
18163,Au9999,255.8,257.07,255.16,256.24,1.09,2010-04-29,1.0,429,2010,4,29,2023-01-24 16:54:24
18171,Au9999,256.24,257.78,255.5,257.26,1.02,2010-04-30,1.0,430,2010,4,30,2023-01-24 16:54:24
18179,Au9999,258.68,259.5,258.1,258.13,0.87,2010-05-04,1.0,504,2010,5,4,2023-01-24 16:54:24
18186,Au9999,260.99,260.99,256.03,256.88,-1.25,2010-05-05,-1.0,505,2010,5,5,2023-01-24 16:54:24
18193,Au9999,257.6,258.1,254.5,257.64,0.76,2010-05-06,1.0,506,2010,5,6,2023-01-24 16:54:24
18200,Au9999,258.8,263.93,258.2,263.63,5.99,2010-05-07,1.0,507,2010,5,7,2023-01-24 16:54:24
18207,Au9999,263.99,264.6,262.77,263.09,-0.54,2010-05-10,-1.0,510,2010,5,10,2023-01-24 16:54:24
18214,Au9999,263.09,265.36,262.29,265.2,2.11,2010-05-11,1.0,511,2010,5,11,2023-01-24 16:54:24
18221,Au9999,269.0,270.8,266.0,270.63,5.43,2010-05-12,1.0,512,2010,5,12,2023-01-24 16:54:24
18228,Au9999,271.55,273.3,270.6,271.8,1.17,2010-05-13,1.0,513,2010,5,13,2023-01-24 16:54:24
18237,Au9999,254.5,254.9,253.41,253.5,-0.15,2010-04-15,-1.0,415,2010,4,15,2023-01-24 16:54:24
18242,Au9999,255.0,255.0,253.35,253.39,-0.11,2010-04-16,-1.0,416,2010,4,16,2023-01-24 16:54:24
18248,Au9999,251.88,251.88,248.85,248.85,-4.54,2010-04-19,-1.0,419,2010,4,19,2023-01-24 16:54:24
18255,Au9999,250.0,250.78,248.5,250.59,1.74,2010-04-20,1.0,420,2010,4,20,2023-01-24 16:54:24
18261,Au9999,251.8,251.8,250.1,251.45,0.86,2010-04-21,1.0,421,2010,4,21,2023-01-24 16:54:24
18268,Au9999,253.0,253.0,251.0,252.42,0.97,2010-04-22,1.0,422,2010,4,22,2023-01-24 16:54:24
18273,Au9999,254.0,254.0,249.6,251.0,-1.42,2010-04-23,-1.0,423,2010,4,23,2023-01-24 16:54:24
18279,Au9999,253.8,254.55,253.8,254.3,3.3,2010-04-26,1.0,426,2010,4,26,2023-01-24 16:54:24
18287,Au9999,255.2,255.2,253.0,253.49,-0.81,2010-04-27,-1.0,427,2010,4,27,2023-01-24 16:54:24
18296,Au9999,254.0,255.89,252.5,255.15,1.66,2010-04-28,1.0,428,2010,4,28,2023-01-24 16:54:24
18304,Au9999,244.97,244.97,243.0,244.57,-0.4,2010-03-31,-1.0,331,2010,3,31,2023-01-24 16:54:24
18310,Au9999,246.0,246.0,245.0,245.48,0.91,2010-04-01,1.0,401,2010,4,1,2023-01-24 16:54:24
18316,Au9999,246.0,247.8,246.0,246.87,1.39,2010-04-02,1.0,402,2010,4,2,2023-01-24 16:54:24
18322,Au9999,248.0,248.1,247.5,247.53,0.66,2010-04-06,1.0,406,2010,4,6,2023-01-24 16:54:24
18328,Au9999,247.4,249.8,247.4,249.8,2.27,2010-04-07,1.0,407,2010,4,7,2023-01-24 16:54:24
18334,Au9999,250.1,252.3,250.0,251.4,1.6,2010-04-08,1.0,408,2010,4,8,2023-01-24 16:54:24
18340,Au9999,253.41,253.9,251.62,253.87,2.47,2010-04-09,1.0,409,2010,4,9,2023-01-24 16:54:24
18347,Au9999,254.4,261.0,254.4,255.69,1.82,2010-04-12,1.0,412,2010,4,12,2023-01-24 16:54:24
18353,Au9999,257.0,257.0,253.0,253.39,-2.3,2010-04-13,-1.0,413,2010,4,13,2023-01-24 16:54:24
18359,Au9999,254.5,254.5,251.81,253.65,0.26,2010-04-14,1.0,414,2010,4,14,2023-01-24 16:54:24
18364,Au9999,246.3,248.8,246.3,248.3,3.15,2010-03-17,1.0,317,2010,3,17,2023-01-24 16:54:24
18371,Au9999,249.0,249.0,246.4,246.87,-1.43,2010-03-18,-1.0,318,2010,3,18,2023-01-24 16:54:24
18378,Au9999,247.8,247.8,246.31,247.29,0.42,2010-03-19,1.0,319,2010,3,19,2023-01-24 16:54:24
18385,Au9999,247.29,247.29,243.8,244.2,-3.09,2010-03-22,-1.0,322,2010,3,22,2023-01-24 16:54:24
18392,Au9999,244.1,244.1,241.7,243.37,-0.83,2010-03-23,-1.0,323,2010,3,23,2023-01-24 16:54:24
18399,Au9999,243.5,244.2,242.16,243.5,0.13,2010-03-24,1.0,324,2010,3,24,2023-01-24 16:54:24
18406,Au9999,243.5,243.5,240.99,242.02,-1.48,2010-03-25,-1.0,325,2010,3,25,2023-01-24 16:54:24
18412,Au9999,242.0,243.46,241.43,243.2,1.18,2010-03-26,1.0,326,2010,3,26,2023-01-24 16:54:24
18419,Au9999,244.5,244.8,243.6,244.77,1.57,2010-03-29,1.0,329,2010,3,29,2023-01-24 16:54:24
18424,Au9999,246.0,246.0,244.45,244.97,0.2,2010-03-30,1.0,330,2010,3,30,2023-01-24 16:54:24
18430,Au9999,245.6,249.0,245.6,249.0,3.91,2010-03-03,1.0,303,2010,3,3,2023-01-24 16:54:24
18437,Au9999,250.86,250.86,248.7,248.9,-0.1,2010-03-04,-1.0,304,2010,3,4,2023-01-24 16:54:24
18444,Au9999,250.2,250.21,247.22,248.78,-0.12,2010-03-05,-1.0,305,2010,3,5,2023-01-24 16:54:24
18451,Au9999,249.28,249.7,248.85,249.7,0.92,2010-03-08,1.0,308,2010,3,8,2023-01-24 16:54:24
18458,Au9999,249.4,249.64,245.55,245.58,-4.12,2010-03-09,-1.0,309,2010,3,9,2023-01-24 16:54:24
18465,Au9999,245.8,247.6,244.0,246.94,1.36,2010-03-10,1.0,310,2010,3,10,2023-01-24 16:54:24
18473,Au9999,247.5,247.5,243.0,243.72,-3.22,2010-03-11,-1.0,311,2010,3,11,2023-01-24 16:54:24
18480,Au9999,245.49,245.56,242.5,244.94,1.22,2010-03-12,1.0,312,2010,3,12,2023-01-24 16:54:24
18488,Au9999,243.6,243.8,242.7,243.64,-1.3,2010-03-15,-1.0,315,2010,3,15,2023-01-24 16:54:24
18494,Au9999,244.0,245.35,242.4,245.15,1.51,2010-03-16,1.0,316,2010,3,16,2023-01-24 16:54:24
18500,Au9999,236.55,237.79,236.36,237.47,0.92,2010-02-10,1.0,210,2010,2,10,2023-01-24 16:54:24
18508,Au9999,237.7,237.9,234.0,237.49,0.02,2010-02-11,1.0,211,2010,2,11,2023-01-24 16:54:24
18515,Au9999,237.88,239.9,237.0,239.73,2.24,2010-02-12,1.0,212,2010,2,12,2023-01-24 16:54:24
18524,Au9999,247.65,247.99,246.01,246.59,6.86,2010-02-22,1.0,222,2010,2,22,2023-01-24 16:54:24
18530,Au9999,247.8,247.8,244.2,245.29,-1.3,2010-02-23,-1.0,223,2010,2,23,2023-01-24 16:54:24
18537,Au9999,246.0,246.0,242.16,242.5,-2.79,2010-02-24,-1.0,224,2010,2,24,2023-01-24 16:54:24
18544,Au9999,241.0,242.4,240.05,240.55,-1.95,2010-02-25,-1.0,225,2010,2,25,2023-01-24 16:54:24
18551,Au9999,240.95,244.0,239.88,243.54,2.99,2010-02-26,1.0,226,2010,2,26,2023-01-24 16:54:24
18557,Au9999,245.2,245.75,244.9,245.35,1.81,2010-03-01,1.0,301,2010,3,1,2023-01-24 16:54:24
18565,Au9999,245.0,245.66,244.0,245.09,-0.26,2010-03-02,-1.0,302,2010,3,2,2023-01-24 16:54:24
18573,Au9999,245.0,245.0,241.5,242.91,-0.93,2010-01-27,-1.0,127,2010,1,27,2023-01-24 16:54:24
18580,Au9999,243.99,243.99,239.3,241.0,-1.91,2010-01-28,-1.0,128,2010,1,28,2023-01-24 16:54:24
18587,Au9999,243.49,243.49,239.5,239.7,-1.3,2010-01-29,-1.0,129,2010,1,29,2023-01-24 16:54:24
18595,Au9999,239.39,239.89,238.35,239.61,-0.09,2010-02-01,-1.0,201,2010,2,1,2023-01-24 16:54:24
18602,Au9999,240.8,244.29,240.0,244.1,4.49,2010-02-02,1.0,202,2010,2,2,2023-01-24 16:54:24
18608,Au9999,245.5,246.82,244.3,246.78,2.68,2010-02-03,1.0,203,2010,2,3,2023-01-24 16:54:24
18616,Au9999,247.56,247.56,243.8,243.8,-2.98,2010-02-04,-1.0,204,2010,2,4,2023-01-24 16:54:24
18622,Au9999,244.99,244.99,234.68,235.31,-8.49,2010-02-05,-1.0,205,2010,2,5,2023-01-24 16:54:24
18628,Au9999,235.0,235.99,234.86,235.6,0.29,2010-02-08,1.0,208,2010,2,8,2023-01-24 16:54:24
18636,Au9999,237.04,237.04,234.71,236.55,0.95,2010-02-09,1.0,209,2010,2,9,2023-01-24 16:54:24
18642,Au9999,403.8,405.25,403.79,404.6,0.58,2020-10-28,1.0,1028,2020,10,28,2023-01-24 16:54:24
18654,Au9999,403.78,403.78,398.7,399.47,-5.13,2020-10-29,-1.0,1029,2020,10,29,2023-01-24 16:54:24
18668,Au9999,398.58,399.0,395.0,397.21,-2.26,2020-10-30,-1.0,1030,2020,10,30,2023-01-24 16:54:24
18682,Au9999,397.98,400.4,397.6,399.9,2.69,2020-11-02,1.0,1102,2020,11,2,2023-01-24 16:54:24
18695,Au9999,400.58,402.2,399.15,401.56,1.66,2020-11-03,1.0,1103,2020,11,3,2023-01-24 16:54:24
18708,Au9999,402.02,404.6,402.02,402.66,1.1,2020-11-04,1.0,1104,2020,11,4,2023-01-24 16:54:24
18722,Au9999,405.0,405.0,399.5,402.37,-0.29,2020-11-05,-1.0,1105,2020,11,5,2023-01-24 16:54:24
18736,Au9999,403.66,408.8,403.66,406.94,4.57,2020-11-06,1.0,1106,2020,11,6,2023-01-24 16:54:24
18748,Au9999,408.98,409.28,406.2,406.2,-0.74,2020-11-09,-1.0,1109,2020,11,9,2023-01-24 16:54:24
18760,Au9999,405.15,405.15,392.0,396.69,-9.51,2020-11-10,-1.0,1110,2020,11,10,2023-01-24 16:54:24
18774,Au9999,252.5,252.5,250.4,252.35,0.77,2010-01-19,1.0,119,2010,1,19,2023-01-24 16:54:24
18783,Au9999,252.35,252.59,249.55,251.0,-1.35,2010-01-20,-1.0,120,2010,1,20,2023-01-24 16:54:24
18789,Au9999,251.0,251.0,247.0,247.5,-3.5,2010-01-21,-1.0,121,2010,1,21,2023-01-24 16:54:24
18796,Au9999,247.5,247.5,242.8,244.27,-3.23,2010-01-22,-1.0,122,2010,1,22,2023-01-24 16:54:24
18803,Au9999,247.0,247.0,243.0,244.8,0.53,2010-01-25,1.0,125,2010,1,25,2023-01-24 16:54:24
18809,Au9999,247.0,247.0,243.58,243.84,-0.96,2010-01-26,-1.0,126,2010,1,26,2023-01-24 16:54:24
18816,Au9999,247.35,248.76,246.8,247.5,-0.71,2009-12-15,-1.0,1215,2009,12,15,2023-01-24 16:54:24
18824,Au9999,247.0,248.48,245.3,248.0,0.5,2009-12-16,1.0,1216,2009,12,16,2023-01-24 16:54:24
18833,Au9999,249.09,251.0,248.18,248.95,0.95,2009-12-17,1.0,1217,2009,12,17,2023-01-24 16:54:24
18841,Au9999,251.0,251.0,243.5,244.73,-4.22,2009-12-18,-1.0,1218,2009,12,18,2023-01-24 16:54:24
18849,Au9999,245.25,246.1,245.25,246.0,1.27,2009-12-21,1.0,1221,2009,12,21,2023-01-24 16:54:24
18858,Au9999,246.5,246.7,241.2,241.5,-4.5,2009-12-22,-1.0,1222,2009,12,22,2023-01-24 16:54:24
18865,Au9999,258.0,260.0,256.65,259.98,1.73,2009-12-01,1.0,1201,2009,12,1,2023-01-24 16:54:24
18872,Au9999,266.0,269.25,265.0,267.7,1.93,2009-12-02,1.0,1202,2009,12,2,2023-01-24 16:54:24
18879,Au9999,268.0,268.45,264.0,265.89,-1.81,2009-12-03,-1.0,1203,2009,12,3,2023-01-24 16:54:24
18887,Au9999,258.0,258.0,253.3,254.5,-11.39,2009-12-04,-1.0,1204,2009,12,4,2023-01-24 16:54:24
18896,Au9999,252.0,257.25,250.75,255.9,1.4,2009-12-07,1.0,1207,2009,12,7,2023-01-24 16:54:24
18904,Au9999,255.0,255.0,247.99,249.08,-6.82,2009-12-08,-1.0,1208,2009,12,8,2023-01-24 16:54:24
18912,Au9999,251.0,251.99,246.3,248.59,-0.49,2009-12-09,-1.0,1209,2009,12,9,2023-01-24 16:54:24
18921,Au9999,247.85,251.0,247.5,251.0,2.41,2009-12-10,1.0,1210,2009,12,10,2023-01-24 16:54:24
18929,Au9999,247.85,251.0,247.5,251.0,2.41,2009-12-11,1.0,1211,2009,12,11,2023-01-24 16:54:24
18937,Au9999,245.01,248.4,245.01,248.21,-2.79,2009-12-14,-1.0,1214,2009,12,14,2023-01-24 16:54:24
18946,Au9999,248.0,250.0,247.5,249.39,1.31,2009-11-17,1.0,1117,2009,11,17,2023-01-24 16:54:24
18955,Au9999,250.0,250.4,248.0,250.28,0.89,2009-11-18,1.0,1118,2009,11,18,2023-01-24 16:54:24
18962,Au9999,251.88,252.58,250.8,251.43,1.15,2009-11-19,1.0,1119,2009,11,19,2023-01-24 16:54:24
18970,Au9999,250.0,252.2,249.0,251.95,0.52,2009-11-20,1.0,1120,2009,11,20,2023-01-24 16:54:24
18978,Au9999,254.5,256.2,254.5,256.15,4.2,2009-11-23,1.0,1123,2009,11,23,2023-01-24 16:54:24
18986,Au9999,255.85,257.5,255.15,255.5,-0.65,2009-11-24,-1.0,1124,2009,11,24,2023-01-24 16:54:24
18994,Au9999,260.03,262.29,255.5,255.59,-5.01,2009-11-25,-1.0,1125,2009,11,25,2023-01-24 16:54:24
19002,Au9999,259.94,263.0,259.0,260.6,1.38,2009-11-26,1.0,1126,2009,11,26,2023-01-24 16:54:24
19010,Au9999,258.29,259.25,256.7,258.25,2.66,2009-11-27,1.0,1127,2009,11,27,2023-01-24 16:54:24
19019,Au9999,258.0,260.0,256.65,259.98,1.73,2009-11-30,1.0,1130,2009,11,30,2023-01-24 16:54:24
19026,Au9999,232.0,233.88,230.0,233.24,3.34,2009-11-03,1.0,1103,2009,11,3,2023-01-24 16:54:24
19034,Au9999,233.0,237.94,232.16,237.8,4.56,2009-11-04,1.0,1104,2009,11,4,2023-01-24 16:54:24
19042,Au9999,239.0,240.0,238.25,238.44,0.64,2009-11-05,1.0,1105,2009,11,5,2023-01-24 16:54:24
19050,Au9999,239.0,239.48,238.22,239.4,0.96,2009-11-06,1.0,1106,2009,11,6,2023-01-24 16:54:24
19058,Au9999,241.3,242.88,238.5,242.76,3.36,2009-11-09,1.0,1109,2009,11,9,2023-01-24 16:54:24
19066,Au9999,242.35,243.18,240.8,241.54,-1.22,2009-11-10,-1.0,1110,2009,11,10,2023-01-24 16:54:24
19076,Au9999,244.99,245.0,242.3,243.0,-3.34,2009-11-11,-1.0,1111,2009,11,11,2023-01-24 16:54:24
19083,Au9999,242.88,246.4,242.88,246.34,2.85,2009-11-12,1.0,1112,2009,11,12,2023-01-24 16:54:24
19091,Au9999,242.88,246.4,242.88,246.34,2.85,2009-11-13,1.0,1113,2009,11,13,2023-01-24 16:54:24
19100,Au9999,246.0,248.1,246.0,248.08,5.08,2009-11-16,1.0,1116,2009,11,16,2023-01-24 16:54:24
19107,Au9999,231.1,234.5,230.8,234.39,2.39,2009-10-20,1.0,1020,2009,10,20,2023-01-24 16:54:24
19115,Au9999,231.0,233.75,231.0,233.0,-1.39,2009-10-21,-1.0,1021,2009,10,21,2023-01-24 16:54:24
19123,Au9999,231.0,233.6,231.0,232.45,-0.55,2009-10-22,-1.0,1022,2009,10,22,2023-01-24 16:54:24
19131,Au9999,232.85,233.6,231.85,233.0,0.55,2009-10-23,1.0,1023,2009,10,23,2023-01-24 16:54:24
19139,Au9999,231.8,232.39,231.6,231.99,-1.01,2009-10-26,-1.0,1026,2009,10,26,2023-01-24 16:54:24
19147,Au9999,232.8,232.8,229.19,229.29,-2.7,2009-10-27,-1.0,1027,2009,10,27,2023-01-24 16:54:24
19155,Au9999,229.35,229.4,227.6,229.06,-0.23,2009-10-28,-1.0,1028,2009,10,28,2023-01-24 16:54:24
19162,Au9999,227.1,228.55,226.8,227.0,-2.06,2009-10-29,-1.0,1029,2009,10,29,2023-01-24 16:54:24
19170,Au9999,228.0,230.65,228.0,230.45,3.45,2009-10-30,1.0,1030,2009,10,30,2023-01-24 16:54:24
19178,Au9999,229.5,230.35,229.45,229.9,-0.55,2009-11-02,-1.0,1102,2009,11,2,2023-01-24 16:54:24
19186,Au9999,219.3,219.3,217.28,217.43,-1.43,2009-09-28,-1.0,928,2009,9,28,2023-01-24 16:54:24
19194,Au9999,217.8,218.6,217.66,218.33,0.9,2009-09-29,1.0,929,2009,9,29,2023-01-24 16:54:24
19201,Au9999,218.0,219.8,217.3,219.71,1.38,2009-09-30,1.0,930,2009,9,30,2023-01-24 16:54:24
19208,Au9999,231.0,231.0,228.5,229.0,9.29,2009-10-09,1.0,1009,2009,10,9,2023-01-24 16:54:24
19215,Au9999,229.0,230.12,229.0,229.92,0.92,2009-10-12,1.0,1012,2009,10,12,2023-01-24 16:54:24
19222,Au9999,230.0,231.85,230.0,231.3,1.38,2009-10-13,1.0,1013,2009,10,13,2023-01-24 16:54:24
19229,Au9999,233.0,234.6,231.8,234.3,3.0,2009-10-14,1.0,1014,2009,10,14,2023-01-24 16:54:24
19236,Au9999,234.29,234.29,231.8,231.97,-2.33,2009-10-15,-1.0,1015,2009,10,15,2023-01-24 16:54:24
19244,Au9999,232.0,232.5,230.2,230.6,-1.37,2009-10-16,-1.0,1016,2009,10,16,2023-01-24 16:54:24
19253,Au9999,231.0,232.0,230.6,232.0,1.4,2009-10-19,1.0,1019,2009,10,19,2023-01-24 16:54:24
19261,Au9999,219.94,220.44,219.0,219.2,-0.5,2009-09-14,-1.0,914,2009,9,14,2023-01-24 16:54:24
19268,Au9999,219.01,220.19,219.01,220.0,0.8,2009-09-15,1.0,915,2009,9,15,2023-01-24 16:54:24
19275,Au9999,218.75,223.6,218.7,223.41,3.41,2009-09-16,1.0,916,2009,9,16,2023-01-24 16:54:24
19283,Au9999,223.7,225.1,223.0,224.01,0.6,2009-09-17,1.0,917,2009,9,17,2023-01-24 16:54:24
19292,Au9999,223.02,224.0,222.2,222.69,-1.32,2009-09-18,-1.0,918,2009,9,18,2023-01-24 16:54:24
19300,Au9999,220.65,221.2,219.8,220.16,-2.53,2009-09-21,-1.0,921,2009,9,21,2023-01-24 16:54:24
19307,Au9999,220.16,222.2,219.16,222.16,2.0,2009-09-22,1.0,922,2009,9,22,2023-01-24 16:54:24
19314,Au9999,223.0,223.5,222.6,222.87,0.71,2009-09-23,1.0,923,2009,9,23,2023-01-24 16:54:24
19321,Au9999,222.6,223.2,221.3,222.78,-0.09,2009-09-24,-1.0,924,2009,9,24,2023-01-24 16:54:24
19329,Au9999,223.5,224.0,218.61,218.86,-3.92,2009-09-25,-1.0,925,2009,9,25,2023-01-24 16:54:24
19338,Au9999,210.5,210.51,209.4,209.85,0.68,2009-08-31,1.0,831,2009,8,31,2023-01-24 16:54:24
19345,Au9999,209.0,210.4,208.5,210.22,0.37,2009-09-01,1.0,901,2009,9,1,2023-01-24 16:54:24
19352,Au9999,210.2,210.4,209.0,210.39,0.17,2009-09-02,1.0,902,2009,9,2,2023-01-24 16:54:24
19359,Au9999,211.8,215.5,211.25,215.44,5.05,2009-09-03,1.0,903,2009,9,3,2023-01-24 16:54:24
19366,Au9999,215.9,218.3,215.01,217.34,1.9,2009-09-04,1.0,904,2009,9,4,2023-01-24 16:54:24
19374,Au9999,217.85,218.4,217.63,218.4,1.06,2009-09-07,1.0,907,2009,9,7,2023-01-24 16:54:24
19382,Au9999,218.0,220.65,218.0,220.27,1.87,2009-09-08,1.0,908,2009,9,8,2023-01-24 16:54:24
19388,Au9999,220.27,221.2,218.66,219.53,-0.74,2009-09-09,-1.0,909,2009,9,9,2023-01-24 16:54:24
19396,Au9999,219.0,220.0,218.05,218.44,-1.09,2009-09-10,-1.0,910,2009,9,10,2023-01-24 16:54:24
19405,Au9999,217.05,220.49,217.01,219.7,1.26,2009-09-11,1.0,911,2009,9,11,2023-01-24 16:54:24
19411,Au9999,407.48,407.6,399.8,402.85,-3.78,2020-10-14,-1.0,1014,2020,10,14,2023-01-24 16:54:24
19425,Au9999,403.5,404.48,400.61,402.3,-0.55,2020-10-15,-1.0,1015,2020,10,15,2023-01-24 16:54:24
19439,Au9999,401.25,404.5,400.65,404.0,1.7,2020-10-16,1.0,1016,2020,10,16,2023-01-24 16:54:24
19452,Au9999,403.7,404.45,401.03,404.4,0.4,2020-10-19,1.0,1019,2020,10,19,2023-01-24 16:54:24
19465,Au9999,404.96,404.97,401.0,401.0,-3.4,2020-10-20,-1.0,1020,2020,10,20,2023-01-24 16:54:24
19478,Au9999,402.4,404.8,402.0,404.1,3.1,2020-10-21,1.0,1021,2020,10,21,2023-01-24 16:54:24
19491,Au9999,402.91,405.69,402.91,404.01,-0.09,2020-10-22,-1.0,1022,2020,10,22,2023-01-24 16:54:24
